,evaluation_timestep,eval_start_date,eval_end_date,eval_length,signal_length,holding_period,opt_entry_exit,pmwf,ur_1,ur_signal,uhr,ufmfgs,ctwof1,ctwof2,num_penu,penu_filter_thresh,profit,sharpe,av_pnl,av_pnl_holding,stdev_pnl,lb1_0,lb1_1,lb1_2,lb1_3,lb1_4,lb1_5,lb1_6,lb5_0,lb5_1,lb5_2,lb5_3,lb5_4,lb5_5,lb5_6
155,630,2024-04-01,2024-04-29,20,20,18,0,0,1,1,0,1,0,0,0.15,0.2,1.0094175434227692,0.3030066051945471,0.0099131691137489,0.008921852202374,0.0327160165613689,2.0253236092747273,0.2547605389017673,-0.43355810357187047,0.39165752365162554,0.031690170747781896,0.5643174922015125,0.004089241068224749,2.339782663344536,-0.30584136286829033,0.347471367074475,-0.5976899406707535,-0.09909238614854717,0.18326245265228366,-0.011864707464388138
156,400,2023-05-01,2023-05-30,20,20,18,1,0,1,1,0,1,0,0,0.15,0.2,1.0023338366763528,0.0929203679303883,0.0027791530624157,0.0025012377561741,0.0299089760868975,2.252238151201439,-1.0479075235120614,0.058688038990340065,-0.6153438072218211,0.07341554874505198,0.5023310868961232,0.0018021509334543659,1.368326136480496,0.16230189287014768,-0.938993372412546,0.01788917633975175,0.36014239616880006,0.5280353959241395,-0.018587164017459443
157,422,2023-06-01,2023-06-30,20,20,20,1,0,1,1,0,1,0,0,0.15,0.2,0.96488598310438,-0.994635214316096,-0.0350874819972077,-0.0350874819972077,0.0352767341153647,0.36469530753661933,0.18993726333253896,0.7050859876685875,-0.6076271977428,-0.3561467837108831,0.3534388492980404,0.09250920322917876,-1.8091005282851376,2.117040256013407,0.08434634089897597,0.05701914899292868,-0.33540357904169105,0.3629381563264491,0.12866380966299476
158,443,2023-07-03,2023-08-01,20,20,20,1,0,1,1,0,1,0,0,0.15,0.2,0.9927968375736028,-0.3834310203333325,-0.0070583492503022,-0.0070583492503022,0.0184083938857272,1.9243263566570337,0.1326263274667072,0.718457029342599,-0.4411604590596584,-0.3882429630432592,0.19085214408020582,0.016129127025890738,0.5605674820846583,0.9327303727859496,-0.8096636640623458,-0.09881992178664238,0.27825745260763507,0.3216534371862318,-0.0010196209689707918
159,463,2023-08-01,2023-08-29,20,20,20,1,0,1,1,0,1,0,0,0.15,0.2,0.975827082447205,-0.9259890168139367,-0.0241153960785462,-0.0241153960785462,0.0260428532527528,1.502715704515438,0.4877636353132508,0.0698470619724753,-0.18535660624458744,-0.055734473441410366,0.2767542254622724,-0.5445248995089571,1.483055262899297,0.9968423647312251,-0.13019510928979966,0.4277248207124706,-0.21154180626820746,0.43294671674233737,-0.003424383381187227
160,486,2023-09-01,2023-10-02,20,20,20,1,0,1,1,0,1,0,0,0.15,0.2,1.01657704933835,0.4845434212325067,0.0170673842916771,0.0170673842916771,0.0352236425958766,1.4521886197349343,-1.8215348443727817,0.37076420388437753,-0.2529329739669563,0.5704209529012367,0.4934731738055321,-0.2592896041515971,-1.1728836683136612,-1.004175900252226,0.20042693070388332,-0.7334022302966972,0.7207281479408016,0.4126458131462143,-0.19893598095893658
161,506,2023-10-02,2023-10-30,20,20,20,1,0,1,1,0,1,0,0,0.15,0.2,0.9664690065178004,-1.035600353723354,-0.0335510139919863,-0.0335510139919863,0.0323976463230805,-2.836377861560491,-0.362795405253067,0.5901674047744742,-0.4518673729719669,0.0961853693721996,0.07042485521049784,-0.28509770950553404,-3.241560481188878,0.8568417264161501,-0.2461114772846267,0.38608652765472234,0.24198841462007337,0.162694974326149,-0.31577640790982264
162,528,2023-11-01,2023-11-30,20,20,20,1,0,1,1,0,1,0,0,0.15,0.2,0.9954055130364288,-0.0575136199448674,-0.0031177289685072,-0.0031177289685072,0.0542085330656621,-1.6403800964782487,-1.4567409150597586,-0.09663191379161444,0.30139464746806455,0.9290290800943638,0.14535690223314465,0.7165206471628013,-2.9334782483980226,-0.22736239880369893,0.21979208853249513,-0.7194734428855907,0.3573282510828145,-0.10374418127718968,-0.3330949611485333
163,549,2023-12-01,2024-01-02,20,20,20,1,0,1,1,0,1,0,0,0.15,0.2,0.9597208125871126,-1.247133486881729,-0.0405384732326816,-0.0405384732326816,0.0325053201273922,2.0369956338701334,0.6575941389545321,-0.7862351988314115,0.07448665002985495,0.25848267462897456,0.25842977739685896,-0.08764665006837263,2.2871777351697187,0.37764753746179175,-0.42871661622123974,-0.4627700390249247,0.3044474367610124,0.018697257339101395,-0.6538210471994524
164,569,2024-01-02,2024-01-31,20,20,20,1,0,1,1,0,1,0,0,0.15,0.2,0.9418956538607774,-2.706637995427735,-0.0595287568649777,-0.0595287568649777,0.0219936160526595,1.6851806996048107,0.4560853329209476,0.21772896532867864,-0.8927754726767683,-0.03692309592514815,-0.11220529478077564,-0.08329976663146359,1.2862499055542698,1.7983627463168204,0.12257264437318607,0.44620216196462975,-0.4188082302704612,0.19039653071549573,-0.027131223507349162
165,590,2024-02-01,2024-03-01,20,20,20,1,0,1,1,0,1,0,0,0.15,0.2,0.9693158846543504,-0.9036736694981584,-0.0305693618620136,-0.0305693618620136,0.0338278771351054,-0.07928980962677971,2.015025524892733,0.1975907054331569,0.2956198093578516,-0.41840082906562354,0.21483494229833658,0.046942246610956334,1.6057836917631443,0.7740698881804428,1.1937335946613838,-0.3001295853109322,-0.7096342693664043,0.07389794320262115,0.01494810352460952
166,610,2024-03-01,2024-04-01,20,20,20,1,0,1,1,0,1,0,0,0.15,0.2,1.0131630768031792,0.4735386845479438,0.0134860638202686,0.0134860638202686,0.0284793286384678,1.8226601315888074,0.3599444800180071,0.3700231286819989,0.18736054267170277,0.4028828853815564,-0.11188897130756126,-0.9430358833318196,1.707475583359438,0.5347363502198689,0.762852012683566,0.474161267571833,-0.04967903555010473,0.021728221586229723,0.1907563024577296
167,630,2024-04-01,2024-04-29,20,20,20,1,0,1,1,0,1,0,0,0.15,0.2,1.014970884160994,0.3286873595204525,0.0160648545824329,0.0160648545824329,0.0488757906780207,2.0253236092747273,0.2547605389017673,-0.43355810357187047,0.39165752365162554,0.031690170747781896,0.5643174922015125,0.004089241068224749,2.339782663344536,-0.30584136286829033,0.347471367074475,-0.5976899406707535,-0.09909238614854717,0.18326245265228366,-0.011864707464388138
168,400,2023-05-01,2023-05-30,20,20,16,0,1,0,0,0,1,0,0,0.15,0.2,1.068554991089734,1.913384422730784,0.0670239074360493,0.0536191259488394,0.0350289814424185,2.252238151201439,-1.0479075235120614,0.058688038990340065,-0.6153438072218211,0.07341554874505198,0.5023310868961232,0.0018021509334543659,1.368326136480496,0.16230189287014768,-0.938993372412546,0.01788917633975175,0.36014239616880006,0.5280353959241395,-0.018587164017459443
169,422,2023-06-01,2023-06-30,20,20,11,0,1,0,0,0,1,0,0,0.15,0.2,0.974513924958567,-0.7031524294234849,-0.0251522124940451,-0.0138337168717248,0.0357706401081021,0.36469530753661933,0.18993726333253896,0.7050859876685875,-0.6076271977428,-0.3561467837108831,0.3534388492980404,0.09250920322917876,-1.8091005282851376,2.117040256013407,0.08434634089897597,0.05701914899292868,-0.33540357904169105,0.3629381563264491,0.12866380966299476
170,443,2023-07-03,2023-08-01,20,20,1,0,1,0,0,0,1,0,0,0.15,0.2,1.0087337472302726,1.025978352085154,0.0087337472302727,0.0004366873615136,0.0085126038113013,1.9243263566570337,0.1326263274667072,0.718457029342599,-0.4411604590596584,-0.3882429630432592,0.19085214408020582,0.016129127025890738,0.5605674820846583,0.9327303727859496,-0.8096636640623458,-0.09881992178664238,0.27825745260763507,0.3216534371862318,-0.0010196209689707918
171,463,2023-08-01,2023-08-29,20,20,0,0,1,0,0,0,1,0,0,0.15,0.2,1.0,,0.0,0.0,0.0,1.502715704515438,0.4877636353132508,0.0698470619724753,-0.18535660624458744,-0.055734473441410366,0.2767542254622724,-0.5445248995089571,1.483055262899297,0.9968423647312251,-0.13019510928979966,0.4277248207124706,-0.21154180626820746,0.43294671674233737,-0.003424383381187227
172,486,2023-09-01,2023-10-02,20,20,17,0,1,0,0,0,1,0,0,0.15,0.2,0.9943523276765048,-0.0803912065902119,-0.0042611532356467,-0.0036219802502997,0.0530052155749773,1.4521886197349343,-1.8215348443727817,0.37076420388437753,-0.2529329739669563,0.5704209529012367,0.4934731738055321,-0.2592896041515971,-1.1728836683136612,-1.004175900252226,0.20042693070388332,-0.7334022302966972,0.7207281479408016,0.4126458131462143,-0.19893598095893658
173,506,2023-10-02,2023-10-30,20,20,14,0,1,0,0,0,1,0,0,0.15,0.2,0.8512877878376587,-0.9030441734714376,-0.1459702108577975,-0.1021791476004582,0.1616423815644213,-2.836377861560491,-0.362795405253067,0.5901674047744742,-0.4518673729719669,0.0961853693721996,0.07042485521049784,-0.28509770950553404,-3.241560481188878,0.8568417264161501,-0.2461114772846267,0.38608652765472234,0.24198841462007337,0.162694974326149,-0.31577640790982264
174,528,2023-11-01,2023-11-30,20,20,20,0,1,0,0,0,1,0,0,0.15,0.2,0.9276438747565262,-1.148961560336402,-0.0729207653577895,-0.0729207653577895,0.0634666710141627,-1.6403800964782487,-1.4567409150597586,-0.09663191379161444,0.30139464746806455,0.9290290800943638,0.14535690223314465,0.7165206471628013,-2.9334782483980226,-0.22736239880369893,0.21979208853249513,-0.7194734428855907,0.3573282510828145,-0.10374418127718968,-0.3330949611485333
175,549,2023-12-01,2024-01-02,20,20,3,0,1,0,0,0,1,0,0,0.15,0.2,0.9940212763582822,-0.3674284769380796,-0.0058679218704318,-0.0008801882805647,0.0159702424791118,2.0369956338701334,0.6575941389545321,-0.7862351988314115,0.07448665002985495,0.25848267462897456,0.25842977739685896,-0.08764665006837263,2.2871777351697187,0.37764753746179175,-0.42871661622123974,-0.4627700390249247,0.3044474367610124,0.018697257339101395,-0.6538210471994524
176,569,2024-01-02,2024-01-31,20,20,16,0,1,0,0,0,1,0,0,0.15,0.2,1.0204388818244987,0.4363571881910612,0.0214324946869453,0.0171459957495562,0.049116859460468,1.6851806996048107,0.4560853329209476,0.21772896532867864,-0.8927754726767683,-0.03692309592514815,-0.11220529478077564,-0.08329976663146359,1.2862499055542698,1.7983627463168204,0.12257264437318607,0.44620216196462975,-0.4188082302704612,0.19039653071549573,-0.027131223507349162
177,590,2024-02-01,2024-03-01,20,20,18,0,1,0,0,0,1,0,0,0.15,0.2,0.9926307028980788,-0.3339068429827053,-0.007164696866618,-0.0064482271799562,0.0214571729127131,-0.07928980962677971,2.015025524892733,0.1975907054331569,0.2956198093578516,-0.41840082906562354,0.21483494229833658,0.046942246610956334,1.6057836917631443,0.7740698881804428,1.1937335946613838,-0.3001295853109322,-0.7096342693664043,0.07389794320262115,0.01494810352460952
178,610,2024-03-01,2024-04-01,20,20,12,0,1,0,0,0,1,0,0,0.15,0.2,0.9894480324581684,-0.2281898367639594,-0.009695082292419,-0.0058170493754514,0.0424869154117834,1.8226601315888074,0.3599444800180071,0.3700231286819989,0.18736054267170277,0.4028828853815564,-0.11188897130756126,-0.9430358833318196,1.707475583359438,0.5347363502198689,0.762852012683566,0.474161267571833,-0.04967903555010473,0.021728221586229723,0.1907563024577296
179,630,2024-04-01,2024-04-29,20,20,16,0,1,0,0,0,1,0,0,0.15,0.2,0.9041756781638772,-1.5770630741592755,-0.0984995465299994,-0.0787996372239995,0.0624575821626595,2.0253236092747273,0.2547605389017673,-0.43355810357187047,0.39165752365162554,0.031690170747781896,0.5643174922015125,0.004089241068224749,2.339782663344536,-0.30584136286829033,0.347471367074475,-0.5976899406707535,-0.09909238614854717,0.18326245265228366,-0.011864707464388138
180,400,2023-05-01,2023-05-30,20,20,13,1,1,0,0,0,1,0,0,0.15,0.2,1.0815813540847468,3.791846293845136,0.0787927581142891,0.0512152927742879,0.0207795232212297,2.252238151201439,-1.0479075235120614,0.058688038990340065,-0.6153438072218211,0.07341554874505198,0.5023310868961232,0.0018021509334543659,1.368326136480496,0.16230189287014768,-0.938993372412546,0.01788917633975175,0.36014239616880006,0.5280353959241395,-0.018587164017459443
181,422,2023-06-01,2023-06-30,20,20,16,1,1,0,0,0,1,0,0,0.15,0.2,0.9874483971545976,-0.5494846878700763,-0.0123733191747384,-0.0098986553397907,0.022518041808772,0.36469530753661933,0.18993726333253896,0.7050859876685875,-0.6076271977428,-0.3561467837108831,0.3534388492980404,0.09250920322917876,-1.8091005282851376,2.117040256013407,0.08434634089897597,0.05701914899292868,-0.33540357904169105,0.3629381563264491,0.12866380966299476
182,443,2023-07-03,2023-08-01,20,20,16,1,1,0,0,0,1,0,0,0.15,0.2,0.9969344588231792,-0.1268620752418534,-0.0028224110118972,-0.0022579288095177,0.0222478704255507,1.9243263566570337,0.1326263274667072,0.718457029342599,-0.4411604590596584,-0.3882429630432592,0.19085214408020582,0.016129127025890738,0.5605674820846583,0.9327303727859496,-0.8096636640623458,-0.09881992178664238,0.27825745260763507,0.3216534371862318,-0.0010196209689707918
183,463,2023-08-01,2023-08-29,20,20,0,1,1,0,0,0,1,0,0,0.15,0.2,1.0,,0.0,0.0,0.0,1.502715704515438,0.4877636353132508,0.0698470619724753,-0.18535660624458744,-0.055734473441410366,0.2767542254622724,-0.5445248995089571,1.483055262899297,0.9968423647312251,-0.13019510928979966,0.4277248207124706,-0.21154180626820746,0.43294671674233737,-0.003424383381187227
184,486,2023-09-01,2023-10-02,20,20,16,1,1,0,0,0,1,0,0,0.15,0.2,0.9912597169485144,-0.1618765418262157,-0.0076547353965407,-0.0061237883172326,0.0472874902699528,1.4521886197349343,-1.8215348443727817,0.37076420388437753,-0.2529329739669563,0.5704209529012367,0.4934731738055321,-0.2592896041515971,-1.1728836683136612,-1.004175900252226,0.20042693070388332,-0.7334022302966972,0.7207281479408016,0.4126458131462143,-0.19893598095893658
185,506,2023-10-02,2023-10-30,20,20,15,1,1,0,0,0,1,0,0,0.15,0.2,1.0691766338952915,1.7170809022694808,0.0677743162299424,0.0508307371724568,0.0394706598508926,-2.836377861560491,-0.362795405253067,0.5901674047744742,-0.4518673729719669,0.0961853693721996,0.07042485521049784,-0.28509770950553404,-3.241560481188878,0.8568417264161501,-0.2461114772846267,0.38608652765472234,0.24198841462007337,0.162694974326149,-0.31577640790982264
186,528,2023-11-01,2023-11-30,20,20,20,1,1,0,0,0,1,0,0,0.15,0.2,0.9827200046104836,-0.3628709832223393,-0.0163951183678904,-0.0163951183678904,0.0451816737240871,-1.6403800964782487,-1.4567409150597586,-0.09663191379161444,0.30139464746806455,0.9290290800943638,0.14535690223314465,0.7165206471628013,-2.9334782483980226,-0.22736239880369893,0.21979208853249513,-0.7194734428855907,0.3573282510828145,-0.10374418127718968,-0.3330949611485333
187,549,2023-12-01,2024-01-02,20,20,18,1,1,0,0,0,1,0,0,0.15,0.2,1.0258664900585426,0.6177006605507732,0.0264784170010941,0.0238305753009847,0.0428660979210944,2.0369956338701334,0.6575941389545321,-0.7862351988314115,0.07448665002985495,0.25848267462897456,0.25842977739685896,-0.08764665006837263,2.2871777351697187,0.37764753746179175,-0.42871661622123974,-0.4627700390249247,0.3044474367610124,0.018697257339101395,-0.6538210471994524
188,569,2024-01-02,2024-01-31,20,20,17,1,1,0,0,0,1,0,0,0.15,0.2,1.0318001681734807,0.6913108775592504,0.0324112315062466,0.0275495467803096,0.0468837285197624,1.6851806996048107,0.4560853329209476,0.21772896532867864,-0.8927754726767683,-0.03692309592514815,-0.11220529478077564,-0.08329976663146359,1.2862499055542698,1.7983627463168204,0.12257264437318607,0.44620216196462975,-0.4188082302704612,0.19039653071549573,-0.027131223507349162
189,590,2024-02-01,2024-03-01,20,20,15,1,1,0,0,0,1,0,0,0.15,0.2,1.0102310100562566,0.4352345417301326,0.0104715023491604,0.0078536267618703,0.0240594469077165,-0.07928980962677971,2.015025524892733,0.1975907054331569,0.2956198093578516,-0.41840082906562354,0.21483494229833658,0.046942246610956334,1.6057836917631443,0.7740698881804428,1.1937335946613838,-0.3001295853109322,-0.7096342693664043,0.07389794320262115,0.01494810352460952
190,610,2024-03-01,2024-04-01,20,20,18,1,1,0,0,0,1,0,0,0.15,0.2,0.9756887597206712,-0.5162710674970642,-0.0235434142963122,-0.021189072866681,0.0456028156109021,1.8226601315888074,0.3599444800180071,0.3700231286819989,0.18736054267170277,0.4028828853815564,-0.11188897130756126,-0.9430358833318196,1.707475583359438,0.5347363502198689,0.762852012683566,0.474161267571833,-0.04967903555010473,0.021728221586229723,0.1907563024577296
191,630,2024-04-01,2024-04-29,20,20,18,1,1,0,0,0,1,0,0,0.15,0.2,0.8718315485025536,-2.0796916281124567,-0.1345495503297887,-0.1210945952968098,0.0646968754939437,2.0253236092747273,0.2547605389017673,-0.43355810357187047,0.39165752365162554,0.031690170747781896,0.5643174922015125,0.004089241068224749,2.339782663344536,-0.30584136286829033,0.347471367074475,-0.5976899406707535,-0.09909238614854717,0.18326245265228366,-0.011864707464388138
192,400,2023-05-01,2023-05-30,20,20,17,0,1,0,0,1,1,0,0,0.15,0.2,0.9715105651187051,-0.7325012405990526,-0.0281378789793904,-0.0239171971324819,0.03841342160237,2.252238151201439,-1.0479075235120614,0.058688038990340065,-0.6153438072218211,0.07341554874505198,0.5023310868961232,0.0018021509334543659,1.368326136480496,0.16230189287014768,-0.938993372412546,0.01788917633975175,0.36014239616880006,0.5280353959241395,-0.018587164017459443
193,422,2023-06-01,2023-06-30,20,20,5,0,1,0,0,1,1,0,0,0.15,0.2,0.9959946822075386,-0.5010874086329644,-0.0039813255164846,-0.0009953313791211,0.0079453713022769,0.36469530753661933,0.18993726333253896,0.7050859876685875,-0.6076271977428,-0.3561467837108831,0.3534388492980404,0.09250920322917876,-1.8091005282851376,2.117040256013407,0.08434634089897597,0.05701914899292868,-0.33540357904169105,0.3629381563264491,0.12866380966299476
194,443,2023-07-03,2023-08-01,20,20,6,0,1,0,0,1,1,0,0,0.15,0.2,0.992962690896392,-0.4672076034485209,-0.0069503842906109,-0.0020851152871832,0.0148764365975836,1.9243263566570337,0.1326263274667072,0.718457029342599,-0.4411604590596584,-0.3882429630432592,0.19085214408020582,0.016129127025890738,0.5605674820846583,0.9327303727859496,-0.8096636640623458,-0.09881992178664238,0.27825745260763507,0.3216534371862318,-0.0010196209689707918
195,463,2023-08-01,2023-08-29,20,20,12,0,1,0,0,1,1,0,0,0.15,0.2,0.9886213244213448,-0.3156225654505611,-0.0108489398369153,-0.0065093639021492,0.0343731438258482,1.502715704515438,0.4877636353132508,0.0698470619724753,-0.18535660624458744,-0.055734473441410366,0.2767542254622724,-0.5445248995089571,1.483055262899297,0.9968423647312251,-0.13019510928979966,0.4277248207124706,-0.21154180626820746,0.43294671674233737,-0.003424383381187227
196,486,2023-09-01,2023-10-02,20,20,10,0,1,0,0,1,1,0,0,0.15,0.2,1.026693088712611,0.8005577282330564,0.0269252420009808,0.0134626210004904,0.0336331048360605,1.4521886197349343,-1.8215348443727817,0.37076420388437753,-0.2529329739669563,0.5704209529012367,0.4934731738055321,-0.2592896041515971,-1.1728836683136612,-1.004175900252226,0.20042693070388332,-0.7334022302966972,0.7207281479408016,0.4126458131462143,-0.19893598095893658
197,506,2023-10-02,2023-10-30,20,20,12,0,1,0,0,1,1,0,0,0.15,0.2,1.0139347510118506,0.3588104469333977,0.0146748065698298,0.0088048839418979,0.0408984930490438,-2.836377861560491,-0.362795405253067,0.5901674047744742,-0.4518673729719669,0.0961853693721996,0.07042485521049784,-0.28509770950553404,-3.241560481188878,0.8568417264161501,-0.2461114772846267,0.38608652765472234,0.24198841462007337,0.162694974326149,-0.31577640790982264
198,528,2023-11-01,2023-11-30,20,20,17,0,1,0,0,1,1,0,0,0.15,0.2,0.8972464046323726,-1.776048567161771,-0.1062947578364846,-0.0903505441610119,0.05984901528135,-1.6403800964782487,-1.4567409150597586,-0.09663191379161444,0.30139464746806455,0.9290290800943638,0.14535690223314465,0.7165206471628013,-2.9334782483980226,-0.22736239880369893,0.21979208853249513,-0.7194734428855907,0.3573282510828145,-0.10374418127718968,-0.3330949611485333
199,549,2023-12-01,2024-01-02,20,20,11,0,1,0,0,1,1,0,0,0.15,0.2,1.0611220244172055,1.4325126053171413,0.0602793447524475,0.0331536396138461,0.0420794515376026,2.0369956338701334,0.6575941389545321,-0.7862351988314115,0.07448665002985495,0.25848267462897456,0.25842977739685896,-0.08764665006837263,2.2871777351697187,0.37764753746179175,-0.42871661622123974,-0.4627700390249247,0.3044474367610124,0.018697257339101395,-0.6538210471994524
200,569,2024-01-02,2024-01-31,20,20,16,0,1,0,0,1,1,0,0,0.15,0.2,1.0311421487107235,0.7965305864013723,0.0314633617284052,0.0251706893827242,0.0395005066541799,1.6851806996048107,0.4560853329209476,0.21772896532867864,-0.8927754726767683,-0.03692309592514815,-0.11220529478077564,-0.08329976663146359,1.2862499055542698,1.7983627463168204,0.12257264437318607,0.44620216196462975,-0.4188082302704612,0.19039653071549573,-0.027131223507349162
201,590,2024-02-01,2024-03-01,20,20,7,0,1,0,0,1,1,0,0,0.15,0.2,1.0301261799139665,1.072902439735584,0.030091349504922,0.0105319723267227,0.028046678235104,-0.07928980962677971,2.015025524892733,0.1975907054331569,0.2956198093578516,-0.41840082906562354,0.21483494229833658,0.046942246610956334,1.6057836917631443,0.7740698881804428,1.1937335946613838,-0.3001295853109322,-0.7096342693664043,0.07389794320262115,0.01494810352460952
202,610,2024-03-01,2024-04-01,20,20,9,0,1,0,0,1,1,0,0,0.15,0.2,1.0205658068237855,0.8644223980099832,0.0206501683478252,0.0092925757565213,0.0238889788086989,1.8226601315888074,0.3599444800180071,0.3700231286819989,0.18736054267170277,0.4028828853815564,-0.11188897130756126,-0.9430358833318196,1.707475583359438,0.5347363502198689,0.762852012683566,0.474161267571833,-0.04967903555010473,0.021728221586229723,0.1907563024577296
203,630,2024-04-01,2024-04-29,20,20,16,0,1,0,0,1,1,0,0,0.15,0.2,0.9950604916938098,-0.0981416474828974,-0.0040830672698174,-0.0032664538158539,0.041603818302816,2.0253236092747273,0.2547605389017673,-0.43355810357187047,0.39165752365162554,0.031690170747781896,0.5643174922015125,0.004089241068224749,2.339782663344536,-0.30584136286829033,0.347471367074475,-0.5976899406707535,-0.09909238614854717,0.18326245265228366,-0.011864707464388138
204,400,2023-05-01,2023-05-30,20,20,19,1,1,0,0,1,1,0,0,0.15,0.2,0.9630551194519588,-0.952272692885276,-0.0368538267233792,-0.0350111353872102,0.0387009172884254,2.252238151201439,-1.0479075235120614,0.058688038990340065,-0.6153438072218211,0.07341554874505198,0.5023310868961232,0.0018021509334543659,1.368326136480496,0.16230189287014768,-0.938993372412546,0.01788917633975175,0.36014239616880006,0.5280353959241395,-0.018587164017459443
205,422,2023-06-01,2023-06-30,20,20,19,1,1,0,0,1,1,0,0,0.15,0.2,0.943158233948723,-2.7991260979856287,-0.0582172224909321,-0.0553063613663855,0.0207983565059208,0.36469530753661933,0.18993726333253896,0.7050859876685875,-0.6076271977428,-0.3561467837108831,0.3534388492980404,0.09250920322917876,-1.8091005282851376,2.117040256013407,0.08434634089897597,0.05701914899292868,-0.33540357904169105,0.3629381563264491,0.12866380966299476
206,443,2023-07-03,2023-08-01,20,20,15,1,1,0,0,1,1,0,0,0.15,0.2,1.023941520030496,0.9012547686710508,0.0240270422946432,0.0180202817209824,0.0266595452582985,1.9243263566570337,0.1326263274667072,0.718457029342599,-0.4411604590596584,-0.3882429630432592,0.19085214408020582,0.016129127025890738,0.5605674820846583,0.9327303727859496,-0.8096636640623458,-0.09881992178664238,0.27825745260763507,0.3216534371862318,-0.0010196209689707918
207,463,2023-08-01,2023-08-29,20,20,15,1,1,0,0,1,1,0,0,0.15,0.2,0.971417313084482,-0.7493590574068234,-0.0282686636690861,-0.0212014977518145,0.0377237899371104,1.502715704515438,0.4877636353132508,0.0698470619724753,-0.18535660624458744,-0.055734473441410366,0.2767542254622724,-0.5445248995089571,1.483055262899297,0.9968423647312251,-0.13019510928979966,0.4277248207124706,-0.21154180626820746,0.43294671674233737,-0.003424383381187227
208,486,2023-09-01,2023-10-02,20,20,16,1,1,0,0,1,1,0,0,0.15,0.2,1.0279084943361585,0.6576008289572196,0.028475369271552,0.0227802954172416,0.0433019059855907,1.4521886197349343,-1.8215348443727817,0.37076420388437753,-0.2529329739669563,0.5704209529012367,0.4934731738055321,-0.2592896041515971,-1.1728836683136612,-1.004175900252226,0.20042693070388332,-0.7334022302966972,0.7207281479408016,0.4126458131462143,-0.19893598095893658
209,506,2023-10-02,2023-10-30,20,20,14,1,1,0,0,1,1,0,0,0.15,0.2,1.0053236039898796,0.1386968613572599,0.0063621506290823,0.0044535054403576,0.045870905562127,-2.836377861560491,-0.362795405253067,0.5901674047744742,-0.4518673729719669,0.0961853693721996,0.07042485521049784,-0.28509770950553404,-3.241560481188878,0.8568417264161501,-0.2461114772846267,0.38608652765472234,0.24198841462007337,0.162694974326149,-0.31577640790982264
210,528,2023-11-01,2023-11-30,20,20,17,1,1,0,0,1,1,0,0,0.15,0.2,0.979011617062968,-0.4500921898817124,-0.0201875023817231,-0.0171593770244646,0.0448519277506871,-1.6403800964782487,-1.4567409150597586,-0.09663191379161444,0.30139464746806455,0.9290290800943638,0.14535690223314465,0.7165206471628013,-2.9334782483980226,-0.22736239880369893,0.21979208853249513,-0.7194734428855907,0.3573282510828145,-0.10374418127718968,-0.3330949611485333
211,549,2023-12-01,2024-01-02,20,20,14,1,1,0,0,1,1,0,0,0.15,0.2,1.0828174569800075,1.829117244168623,0.0806767381745551,0.0564737167221885,0.0441069255848739,2.0369956338701334,0.6575941389545321,-0.7862351988314115,0.07448665002985495,0.25848267462897456,0.25842977739685896,-0.08764665006837263,2.2871777351697187,0.37764753746179175,-0.42871661622123974,-0.4627700390249247,0.3044474367610124,0.018697257339101395,-0.6538210471994524
212,569,2024-01-02,2024-01-31,20,20,17,1,1,0,0,1,1,0,0,0.15,0.2,1.0088641995269307,0.474297481065208,0.0090072057170452,0.0076561248594884,0.0189906252439212,1.6851806996048107,0.4560853329209476,0.21772896532867864,-0.8927754726767683,-0.03692309592514815,-0.11220529478077564,-0.08329976663146359,1.2862499055542698,1.7983627463168204,0.12257264437318607,0.44620216196462975,-0.4188082302704612,0.19039653071549573,-0.027131223507349162
213,590,2024-02-01,2024-03-01,20,20,15,1,1,0,0,1,1,0,0,0.15,0.2,0.9469099324376626,-2.139085041483524,-0.0541549708845957,-0.0406162281634467,0.0253168854133249,-0.07928980962677971,2.015025524892733,0.1975907054331569,0.2956198093578516,-0.41840082906562354,0.21483494229833658,0.046942246610956334,1.6057836917631443,0.7740698881804428,1.1937335946613838,-0.3001295853109322,-0.7096342693664043,0.07389794320262115,0.01494810352460952
214,610,2024-03-01,2024-04-01,20,20,15,1,1,0,0,1,1,0,0,0.15,0.2,1.0201162130722936,0.8327451517770119,0.0202201191411672,0.0151650893558754,0.0242812811314711,1.8226601315888074,0.3599444800180071,0.3700231286819989,0.18736054267170277,0.4028828853815564,-0.11188897130756126,-0.9430358833318196,1.707475583359438,0.5347363502198689,0.762852012683566,0.474161267571833,-0.04967903555010473,0.021728221586229723,0.1907563024577296
215,630,2024-04-01,2024-04-29,20,20,19,1,1,0,0,1,1,0,0,0.15,0.2,1.0183166653329927,0.5379773306174553,0.0187631863849338,0.0178250270656871,0.0348772807274214,2.0253236092747273,0.2547605389017673,-0.43355810357187047,0.39165752365162554,0.031690170747781896,0.5643174922015125,0.004089241068224749,2.339782663344536,-0.30584136286829033,0.347471367074475,-0.5976899406707535,-0.09909238614854717,0.18326245265228366,-0.011864707464388138
